srcNodeId,dstNodeId,amount,delay
13,21,6.0,261.09026416071634
30,23,9.0,313.72336258914925
35,32,5.0,245.53009915245406
4,32,8.0,141.69134665905068
19,1,4.0,215.70817302501212
16,1,5.0,318.2659754117902
2,35,3.0,221.3192018326553
15,5,10.0,298.29552747393575
35,23,8.0,271.0255140789208
4,25,4.0,324.6520889594119
23,10,8.0,150.56941090126975
17,8,6.0,363.66910543272445
9,4,4.0,293.61214549360767
31,1,5.0,103.19982533811402
9,19,6.0,123.22388236550233
17,32,1.0,269.8308454602935
4,26,10.0,84.60005878553662
25,24,9.0,183.70002876782135
4,33,4.0,259.8631622125106
23,14,2.0,56.3
19,28,9.0,438.44579402161196
8,29,5.0,212.6975793329861
35,14,6.0,303.845005043574
14,31,1.0,279.2017395645888
19,32,10.0,326.6139481201342
29,35,7.0,132.1996999722833
18,14,5.0,500.1114430864431
18,20,7.0,263.70162299049775
35,8,9.0,389.3896459298943
7,18,2.0,169.9247276090919
7,2,5.0,91.65908602859625
4,7,9.0,170.8564444194086
22,6,7.0,253.9907731446092
22,4,3.0,124.2439653614874
22,9,9.0,303.3135749297105
25,23,3.0,330.40462609804104
17,21,5.0,125.65397437762999
9,16,3.0,492.1934320567657
31,32,10.0,384.39353903548044
14,27,8.0,358.4764614244297
5,26,10.0,324.54089959103294
16,13,4.0,199.28657784852186
35,18,6.0,199.55117641104243
3,8,2.0,406.8317968554518
33,8,4.0,174.57324268512542
17,34,4.0,101.22255514641765
17,18,1.0,158.92560428092253
10,31,9.0,310.9015200040889
25,2,9.0,138.65086224809164
3,22,4.0,171.40270721158765
24,27,1.0,266.27694834115516
10,4,4.0,186.9291270191794
17,6,1.0,238.9191409382998
19,23,6.0,56.05
4,22,5.0,147.09365562918055
3,7,1.0,230.10903460814026
11,26,6.0,241.98846707772992
2,11,7.0,326.62049012040393
33,24,7.0,283.5251687130155
16,24,8.0,235.6095904313524
10,14,9.0,170.92065881428923
12,14,5.0,113.34232800619793
6,12,9.0,255.32600987783684
33,26,6.0,299.7190419024739
14,19,9.0,150.37457882153277
20,32,6.0,149.69396404643317
31,29,10.0,214.21447019178987
31,26,1.0,230.59261200886974
30,15,6.0,250.45221645817955
26,30,8.0,336.61160478657854
33,14,1.0,271.86813894149424
32,3,10.0,296.7734208798853
10,24,7.0,106.5398602023441
13,16,9.0,127.31658504216922
29,19,6.0,103.39108985607643
35,5,8.0,271.58036655946387
32,4,3.0,138.8923072520921
33,31,10.0,69.65052295259535
20,22,8.0,223.91563400797438
3,9,2.0,496.8784256461329
8,32,8.0,55.86
21,12,1.0,310.18457196980546
33,25,8.0,60.148085028985925
17,5,3.0,266.2975206845702
1,15,4.0,224.333448885658
19,7,6.0,173.2717942966221
17,10,6.0,199.04383999925852
32,25,6.0,320.7322127978513
8,20,2.0,204.78982529282126
19,26,1.0,271.9607535622257
32,29,7.0,190.33722911206655
25,31,7.0,170.21110008850152
6,32,3.0,112.33461733982085
26,28,6.0,223.0645556407013
6,11,2.0,173.43000121945119
1,16,6.0,252.52315370616728
15,8,1.0,58.9391710681272
10,16,10.0,271.08334024174064
21,15,9.0,231.6618847541581
11,15,7.0,365.1085260692085
35,15,1.0,286.1981054602683
2,24,6.0,128.71794907599514
27,19,9.0,239.73281418703377
17,31,4.0,319.6028147863475
19,17,9.0,263.7470013231424
5,21,2.0,341.48309072259497
10,3,3.0,290.7317460616306
2,8,1.0,165.78923485662511
23,3,4.0,527.8848765544424
28,13,5.0,233.01617261025132
32,34,1.0,316.40999385009667
16,2,9.0,211.9607865308605
11,19,3.0,582.8450597748681
21,9,1.0,394.7807899786701
6,10,3.0,273.98045427870545
33,21,1.0,184.07682548343138
30,12,6.0,296.4840496100345
28,17,8.0,184.9098291878419
35,30,2.0,56.06
1,10,3.0,291.73820080766785
12,9,1.0,60.00873040044384
4,8,7.0,198.48130396338513
8,2,8.0,161.92067511127632
1,21,4.0,147.99974283860814
24,16,10.0,252.29892355498168
26,22,7.0,149.08990947359382
14,17,2.0,324.3669604952713
15,33,6.0,335.91594540751987
19,12,9.0,139.15897165632703
4,12,8.0,293.47216600348565
17,1,4.0,336.08700054340716
25,9,9.0,246.45179798219527
14,21,7.0,382.9814875171463
18,17,3.0,135.20375078790693
13,30,1.0,289.70025670394153
26,24,8.0,129.76298976332794
7,15,6.0,112.13677225499416
10,2,1.0,78.47195269266761
14,30,7.0,355.97810095177806
34,31,8.0,376.62428098067164
18,1,6.0,282.4424613200464
19,30,3.0,194.65848867491894
24,23,6.0,135.1896415748188
14,23,3.0,56.3
6,8,4.0,212.1792739456464
21,32,10.0,263.8650283247986
16,18,1.0,61.52075799359706
11,1,10.0,555.829855984302
29,8,10.0,188.11799887779995
10,21,4.0,368.1667524061756
20,3,9.0,285.07525972488355
6,21,5.0,436.3218651917542
13,5,5.0,426.04269152497284
2,1,9.0,264.65746182202025
17,28,1.0,199.57790126434324
6,5,4.0,348.88106684868336
14,28,8.0,363.14985775110097
25,30,1.0,210.05713512872262
10,29,9.0,75.99758896020865
2,5,1.0,183.78951536487438
5,15,3.0,305.46235573803943
35,24,2.0,337.57423059215813
16,4,4.0,191.2397484899125
7,32,10.0,308.9678428011013
24,13,1.0,287.5349822370834
3,20,9.0,327.2504206296504
34,3,6.0,55.9
10,26,9.0,125.09855675581854
18,7,4.0,208.20664482107284
20,14,3.0,134.6019553895536
8,25,9.0,322.70813810003284
30,27,1.0,103.80536295649082
31,27,2.0,199.7216581294345
28,18,5.0,56.74
2,15,10.0,62.170470694041875
8,4,10.0,211.7352611444727
22,33,10.0,83.84421450507821
11,18,6.0,221.6999069051995
22,34,5.0,189.70265955980852
28,3,4.0,202.48412951071379
25,15,2.0,168.62189865440465
20,15,1.0,318.52101167646117
28,32,9.0,169.223610495451
24,26,2.0,216.11800716601812
12,6,10.0,443.0198929243435
28,5,9.0,305.30182455635077
13,3,10.0,55.84
9,24,9.0,135.28652510666052
11,33,4.0,248.1531452894734
31,4,4.0,254.6247086996254
32,28,8.0,272.8249212215831
11,29,8.0,285.77056057935187
24,9,1.0,216.13725398511903
3,32,2.0,212.7830000070745
2,10,9.0,56.616580040845946
8,27,3.0,238.94347299148203
2,30,1.0,328.8074838082135
19,21,4.0,352.9878011817623
20,2,6.0,224.68001592895467
2,14,4.0,192.87674307734787
4,23,1.0,265.5936954453468
13,19,2.0,315.36842893690994
29,25,10.0,178.51587228036556
11,8,1.0,525.470150313706
1,34,4.0,372.7382747559706
9,21,5.0,357.9010763808818
25,33,2.0,109.41346813387813
32,11,8.0,430.8310528262551
27,12,1.0,323.2017263073768
13,10,10.0,236.49486872200868
3,26,1.0,164.47377144929516
14,18,2.0,296.94878235688446
24,12,4.0,83.11515350382228
5,8,3.0,259.0897006854983
11,13,9.0,124.28445200402642
18,2,8.0,123.94683548123483
1,22,6.0,147.67098655741327
7,21,4.0,254.2870100287498
30,4,8.0,197.55583243236325
35,12,6.0,295.9405149820915
27,1,5.0,248.2784084894216
7,17,3.0,174.4376356219327
10,22,8.0,112.12812703503725
27,6,4.0,305.9642684239622
7,19,3.0,137.787650327926
11,6,9.0,323.1906515532768
22,7,6.0,104.22083397531568
14,25,10.0,262.93283548631524
24,22,7.0,168.14988940264377
24,19,5.0,245.73393103256672
8,33,1.0,258.50409554391086
3,2,3.0,233.8895860358715
18,29,5.0,253.00979515890052
25,17,8.0,288.4863912696451
6,9,7.0,279.8165742101165
18,22,5.0,67.00138316020345
23,22,6.0,238.97681350388518
6,4,2.0,136.2027520180399
11,10,8.0,347.54418293673996
8,13,2.0,467.43916922225065
13,29,8.0,398.91620496838357
30,8,6.0,236.90718311284738
29,2,10.0,103.0988010019802
12,2,4.0,195.34609042586283
26,34,3.0,321.9400476669054
12,20,2.0,132.75926608720738
26,12,7.0,213.69524724784446
18,30,7.0,134.62786313706835
21,2,4.0,247.03214641593564
18,35,9.0,164.2701900688971
9,27,1.0,289.84989507225333
9,33,9.0,162.4485205990805
28,1,3.0,326.1109411329884
28,4,6.0,111.35
27,14,3.0,421.5841353378571
14,3,10.0,486.1715039891908
31,16,6.0,250.56895765678954
8,26,4.0,132.1021418497681
18,32,6.0,206.55987153108924
14,32,8.0,300.6496517769732
2,16,10.0,230.37009384958796
12,22,10.0,167.9464726108868
26,20,10.0,287.2612117046851
11,28,1.0,222.0431789630881
31,22,2.0,128.88169500928586
21,24,3.0,466.33163411911124
26,35,9.0,218.6845445815415
27,32,4.0,291.62290891609985
33,19,10.0,139.81495995168478
24,17,5.0,224.8155111316593
10,11,4.0,311.5199153394891
5,33,8.0,159.65476084812593
2,21,9.0,376.28989898037855
17,24,5.0,326.69780690240697
33,10,10.0,211.6882131343849
17,25,6.0,168.96999999999997
20,12,6.0,157.05220336166178
20,18,6.0,266.12605510890694
8,22,3.0,168.1206966648637
4,18,1.0,56.38
7,23,2.0,222.5304276450068
34,13,6.0,72.01041135091667
32,10,8.0,191.0868475736313
4,11,6.0,272.04553699906234
15,7,8.0,187.29745186057352
27,23,10.0,429.8176251024022
26,21,8.0,308.02846309029087
2,23,3.0,179.23906372807716
22,14,6.0,286.9587127573866
11,3,8.0,170.14116984048866
23,31,4.0,335.1426489232328
8,19,6.0,302.6171768233033
26,18,1.0,70.88209137251177
18,10,8.0,262.33180430496384
2,12,5.0,165.66651108926806
19,18,4.0,436.1841683952179
13,15,2.0,434.03719794272354
33,3,1.0,301.7310312851272
23,4,7.0,305.5492599876013
28,20,4.0,525.7416181777346
3,15,6.0,204.94024410967842
23,11,7.0,442.593777907231
7,30,1.0,194.35183467380904
9,31,10.0,265.5883265741525
25,12,2.0,262.7853722738925
19,22,7.0,311.06839919336755
33,35,2.0,91.62155780841778
31,15,1.0,224.1680451661266
31,3,6.0,437.0816393110814
19,31,6.0,335.4929728875286
6,23,4.0,421.5954548355925
33,34,1.0,168.58999999999997
32,2,3.0,250.31204885610023
15,26,2.0,57.30778512795422
1,20,5.0,260.6223084227763
8,24,1.0,101.83259839286492
33,15,4.0,168.19315020322935
23,5,5.0,125.48623829635385
6,30,5.0,311.44148829514677
9,6,6.0,550.3099674288916
19,16,8.0,494.667318262301
2,3,6.0,304.1403527122819
24,30,5.0,224.25473464332399
10,28,5.0,334.2763057880943
1,24,4.0,225.13117844651055
4,5,9.0,198.62512327633223
26,14,7.0,279.8549439700637
15,10,3.0,98.38697777505857
6,14,10.0,335.5934098377596
21,27,7.0,109.54713916820856
9,25,4.0,272.8320959878845
30,28,1.0,324.46456384380565
22,12,2.0,227.81055634787862
17,16,9.0,295.20263738427064
24,7,1.0,172.4049451807864
12,33,1.0,121.58012735172792
24,35,3.0,224.09413535677834
10,30,1.0,231.6052456179677
23,25,6.0,269.41083229215377
19,25,3.0,216.54692839853072
5,24,5.0,305.8767406087778
3,30,1.0,204.8213245516921
35,31,8.0,139.1035294381698
7,29,4.0,105.3368971592298
26,5,6.0,275.97110066290804
6,1,7.0,289.51437932234575
2,26,10.0,121.91155779503717
9,34,1.0,329.4836674334676
29,27,5.0,334.08581633078455
23,1,3.0,203.85924857049173
11,23,9.0,494.33614749160597
28,7,8.0,261.4550971431211
13,25,2.0,224.79000000000002
32,20,3.0,178.10826178371644
13,6,5.0,265.5706328370538
13,33,4.0,168.48999999999998
26,16,1.0,118.40969032179987
19,6,1.0,558.4722529865737
20,5,6.0,297.21983048588265
20,30,10.0,442.4019042580792
25,18,6.0,288.34154941094266
29,7,3.0,109.67192031493161
12,28,4.0,277.6025863948485
15,23,4.0,299.6626354441049
12,21,10.0,322.7207283899276
35,4,2.0,305.91776587225587
32,23,4.0,236.3383386586011
21,7,4.0,326.85854602643906
21,10,4.0,434.1847153156765
9,5,7.0,210.76115935533613
18,31,2.0,317.0981353954016
19,4,7.0,169.65329838561024
9,3,2.0,487.37749972735435
12,8,2.0,132.0401715013846
33,7,8.0,79.40537232697316
13,11,7.0,140.1448884783464
6,31,6.0,280.34793177800356
18,28,5.0,56.74
34,26,3.0,219.46707394458645
27,24,9.0,238.88426987439706
34,29,4.0,228.67266745196844
18,25,7.0,251.25569531462207
29,23,5.0,56.01
17,26,7.0,178.80600626575813
14,34,9.0,643.50263294015
1,5,3.0,166.28338934507013
26,9,1.0,224.07479450092467
6,35,1.0,230.99000440934336
2,29,1.0,78.45934133955133
11,22,5.0,324.9289100861746
33,20,6.0,208.7613566348351
25,16,3.0,323.00050847864975
21,5,10.0,297.180828607959
34,20,8.0,339.5955874051457
4,10,3.0,179.85354163150961
17,20,8.0,527.576027088163
12,7,4.0,211.5441144328841
11,21,4.0,360.6948165369417
28,15,9.0,119.46054636540693
30,11,1.0,241.0383494028408
8,18,4.0,237.58797751996752
19,11,2.0,607.953856452058
19,5,3.0,86.7438356050254
31,18,2.0,314.0379122365365
28,16,8.0,56.49
32,7,10.0,208.05104196177356
19,35,2.0,171.81059309797968
29,20,9.0,145.10198027574188
3,34,10.0,55.9
21,23,6.0,294.7576178417226
20,34,4.0,386.42250410482563
34,33,2.0,185.0456386234006
16,30,3.0,298.6302095214563
14,2,5.0,315.40052589671996
29,28,8.0,272.7828276440664
18,4,8.0,56.38
30,19,5.0,251.54524973054092
12,5,10.0,163.71316361080758
32,22,3.0,214.12898086274134
13,20,1.0,361.38879888199614
15,35,1.0,188.9068977444757
4,35,1.0,300.4729830931958
8,28,3.0,256.0796912371137
21,25,1.0,288.0231982544922
26,4,3.0,106.10030702557522
21,20,2.0,469.84161713247806
35,20,8.0,409.38919692841887
22,5,5.0,190.16170046680492
35,10,2.0,213.05636842245065
27,5,1.0,264.3556584536899
7,22,4.0,84.86969423820744
34,12,7.0,305.90845308451526
19,2,10.0,164.81928760659054
2,20,7.0,334.85988851551963
6,29,8.0,421.1475248930376
34,2,10.0,207.16598713916918
7,24,9.0,129.3271492411084
22,3,5.0,127.2262969648838
31,30,9.0,56.82
12,32,9.0,167.84995195919674
17,11,8.0,153.29371199462054
11,4,2.0,258.576026918635
24,29,10.0,187.42423103587157
15,12,7.0,221.4974141688126
7,34,8.0,243.75076238938345
6,25,1.0,427.94689059558675
20,29,2.0,205.8045710274938
7,20,7.0,294.6470986011328
16,28,2.0,56.49
28,31,2.0,446.554518504948
3,17,10.0,197.87192777087466
29,18,5.0,222.37731517939108
16,8,8.0,355.7508418000824
16,34,5.0,214.65112620401467
33,12,6.0,215.9497989289058
30,5,9.0,321.2291976175865
34,5,5.0,322.4056412422588
35,3,6.0,168.2687159314956
10,25,7.0,185.85979433706476
33,9,10.0,135.48523793412133
25,35,9.0,218.84219626406957
34,6,1.0,274.42486729540155
8,31,7.0,229.2172054935718
9,26,1.0,372.2584541089476
27,30,2.0,77.37179277082352
8,9,6.0,254.35804095396662
8,5,7.0,278.1437387465768
5,34,8.0,250.6543355487826
30,10,7.0,318.11799904643055
9,23,7.0,56.3
10,35,3.0,168.08668499889126
34,9,8.0,370.56482452174487
35,13,5.0,224.24393780266004
32,8,9.0,55.86
14,7,2.0,242.4405455603204
11,5,1.0,503.50810888215926
29,26,8.0,236.64799978023783
22,32,1.0,200.1685992908936
34,23,2.0,341.62670818153066
24,14,5.0,268.56900397713605
33,29,6.0,104.20776427045499
25,14,3.0,312.93455291851444
10,19,4.0,211.69214412210127
16,26,4.0,210.5695528519594
20,7,1.0,197.5645101370944
27,25,9.0,286.0453996244609
5,30,6.0,200.41205822653717
1,9,6.0,262.7665708575266
31,12,9.0,242.8631339350477
2,9,3.0,156.37833406747663
2,32,7.0,201.40413967640455
4,14,6.0,278.9091206353751
34,7,3.0,276.55663087897733
25,4,10.0,322.70588405934586
32,31,1.0,338.5184568918409
34,17,2.0,75.96567621105321
18,6,3.0,186.51244339331626
7,8,3.0,219.6153124217327
1,27,4.0,320.28085355309054
16,31,10.0,410.8080004954991
30,9,10.0,327.7713693294157
29,1,8.0,151.8139113386049
19,24,7.0,187.69402315204024
30,17,8.0,167.7306656840731
23,9,8.0,56.3
16,10,10.0,286.0893245308575
5,6,2.0,424.56294955402296
23,21,2.0,301.599011329347
22,26,5.0,126.7338064087631
33,1,10.0,56.15
5,4,1.0,250.52347463553335
1,32,10.0,295.39214221254286
27,18,6.0,95.33616045337284
22,10,1.0,115.58659462954019
3,14,2.0,603.5911619918082
23,7,3.0,220.73936659590214
33,23,9.0,136.1483126905993
28,25,6.0,269.18138312546205
29,21,5.0,222.01658889082313
5,14,8.0,261.1970745911934
29,10,9.0,96.27536672435569
4,28,4.0,111.35
2,31,4.0,203.80773591558045
27,21,8.0,106.367240565861
25,20,6.0,318.52484957692633
12,31,2.0,266.20324819004526
10,12,2.0,57.29297927269381
27,9,6.0,435.7943061165912
10,32,1.0,141.77899855912747
15,17,8.0,243.79254037675457
17,3,3.0,124.57787851479254
21,22,1.0,288.11622082882866
32,5,4.0,406.8327689720367
32,16,1.0,250.93213431327507
28,9,6.0,350.81251247437996
34,30,1.0,336.71422898602657
32,18,2.0,224.51313933417566
27,4,5.0,179.94550543340677
35,7,8.0,220.03248055124322
9,1,5.0,309.25137000557186
