srcNodeId,dstNodeId,amount,delay
38,44,1000.0,148.3112017279026
41,38,1000.0,800.4729121321963
45,47,50.0,192.9156746058267
47,31,500.0,621.5011057151578
9,8,1000.0,750.54
10,25,100.0,194.57
31,7,1000.0,664.4430951047066
46,6,100.0,516.0424140203373
45,41,50.0,707.7516507961165
9,6,500.0,157.2
3,43,500.0,789.6537316011162
37,45,100.0,929.9399849293234
39,30,1000.0,858.7126918839292
10,6,500.0,157.2
2,31,50.0,690.1568317058857
6,41,100.0,969.4911668027601
2,3,100.0,61.72546874284123
9,4,50.0,574.728701868899
37,9,100.0,991.018602256614
43,9,1000.0,934.1711589681313
1,44,500.0,200.4240994698737
10,43,500.0,1141.6510155070039
21,37,50.0,513.4238009137325
39,9,1000.0,491.4631192879602
30,43,500.0,964.2846978916234
10,3,500.0,568.760803900049
21,9,500.0,990.2756236049283
25,43,500.0,957.5181216855694
25,45,1000.0,559.8990676851298
1,2,50.0,74.70010961836303
46,25,500.0,482.4959475464532
32,30,500.0,331.2
45,38,100.0,110.30189847752158
46,41,50.0,886.6840662786034
37,4,50.0,1037.1631528072103
47,44,1000.0,205.5760004825153
32,43,500.0,811.7439440020373
37,38,50.0,1542.8039103392819
2,39,500.0,278.478242620386
31,38,500.0,867.0490883552326
38,25,50.0,397.3247209420698
39,45,1000.0,133.57890714362355
46,36,100.0,624.9808945376848
45,4,1000.0,212.74560804975138
46,43,50.0,879.9977428027837
6,25,500.0,239.5
43,47,1000.0,988.6832847103699
45,5,500.0,528.1189033352325
44,9,1000.0,715.4524466812329
39,3,1000.0,147.5436268873136
3,9,50.0,566.0392408915048
44,45,1000.0,43.62
3,39,100.0,299.97875176894024
46,3,50.0,291.9822182310591
6,4,50.0,446.41678845084596
3,21,100.0,731.3688909607993
21,38,100.0,594.8881143361078
30,6,50.0,859.240037400355
44,25,1000.0,486.7869802222601
36,32,50.0,377.77
5,7,100.0,269.2
41,31,50.0,349.4914397667684
39,2,1000.0,140.60108862837126
7,44,50.0,624.9822844034892
43,8,500.0,1002.1841977806764
31,3,1000.0,610.8176578069832
2,21,100.0,756.2151795102126
9,5,50.0,676.65
41,1,1000.0,838.1425582245038
38,41,500.0,834.2530886838075
41,39,500.0,818.7414650585445
4,30,500.0,783.5399677895236
10,4,1000.0,328.4574163983949
10,2,1000.0,730.2476571391967
32,10,100.0,569.4272177413693
32,8,50.0,779.2076851220551
5,4,100.0,327.80571464956444
7,3,100.0,382.0221501257419
31,10,100.0,640.216870299061
38,1,100.0,122.01033239548158
3,37,50.0,1118.8736118860197
9,43,500.0,1152.4895644119383
39,36,50.0,702.2631740803007
32,6,1000.0,507.96282818632295
2,8,1000.0,436.7892792097238
47,25,1000.0,555.889357803642
45,39,1000.0,184.92624550133775
39,8,100.0,542.9322741689504
3,10,500.0,528.0576428583544
3,30,1000.0,793.2535622211672
6,2,100.0,523.0043789094801
7,21,50.0,543.0193617505338
4,31,50.0,586.5169734464899
45,8,500.0,710.6898395593747
37,43,1000.0,1363.0964764289133
43,39,1000.0,826.780053996474
41,45,50.0,1071.3489186256784
39,10,50.0,449.9481988789233
7,30,100.0,646.5928850903592
30,47,50.0,733.7825961068806
30,25,100.0,792.8697480471358
38,3,100.0,71.41
9,1,50.0,618.0673956325511
1,5,50.0,340.21829685460625
7,47,500.0,371.0082453304994
44,10,50.0,790.6016850442138
44,32,500.0,537.7007938940578
1,37,1000.0,1067.7168066646868
45,3,1000.0,199.27205369845785
45,10,100.0,519.8666974478026
4,7,1000.0,578.8303491289544
46,38,1000.0,364.37365249758835
46,4,1000.0,197.31287803860397
45,6,1000.0,537.1989330993375
31,45,100.0,675.5553394195151
39,4,1000.0,130.676434014769
1,47,50.0,153.62894578705183
41,6,500.0,734.4247753372566
6,5,500.0,269.2
44,21,100.0,860.5482048544329
31,39,1000.0,805.7417291263444
21,2,1000.0,684.0290216636282
31,2,500.0,1018.485836794361
6,7,50.0,269.2
46,2,50.0,494.699762616006
43,44,500.0,626.7214308456074
21,6,1000.0,547.8228030212913
6,30,50.0,632.468044097385
31,36,100.0,202.39
30,9,100.0,831.459912201984
44,5,100.0,530.6160651697602
2,32,100.0,706.0252076630816
21,36,50.0,519.6
7,45,1000.0,546.7313598257778
44,37,50.0,877.5244577523944
4,8,100.0,582.9870221959211
10,38,50.0,600.662174506997
1,43,500.0,972.6826358329877
44,2,100.0,257.51358048485116
43,46,50.0,763.3852714215183
3,31,1000.0,671.7334415369584
36,41,500.0,704.49
39,32,1000.0,920.5361927712983
44,6,100.0,521.4320326037948
38,32,500.0,583.7293974105928
47,41,100.0,887.5095889273634
3,4,500.0,84.02
25,44,50.0,837.3536991467138
25,47,1000.0,428.0658292642708
38,43,50.0,792.8721653710551
32,46,500.0,405.68287526490667
21,3,50.0,729.8345138096804
3,6,500.0,372.1870214156569
43,10,100.0,935.2933538450264
30,44,1000.0,562.0479973915047
6,46,50.0,903.9077271920481
44,47,1000.0,156.419106697296
43,41,100.0,711.7161573050786
5,37,500.0,1006.2839565502028
46,44,1000.0,119.86415175735694
30,32,100.0,331.2
43,38,50.0,886.4146888020338
9,32,100.0,502.8561973971037
2,38,1000.0,189.97995465339187
25,8,100.0,194.57
2,45,100.0,215.92017940069798
38,45,1000.0,109.59148424665455
47,2,50.0,153.85328773526095
31,43,100.0,488.4709904646585
7,1,500.0,367.158645414081
6,32,100.0,506.16208798105976
21,4,50.0,689.7667019552091
39,37,50.0,1008.9348368363138
44,3,500.0,231.96134667243064
46,8,50.0,571.2596261365605
31,37,1000.0,861.6300039481232
21,46,50.0,446.68727489472457
32,2,50.0,1099.9595758311013
47,38,500.0,111.57
45,43,100.0,829.1315206736381
32,3,100.0,671.4797194421324
4,45,50.0,267.94367254272174
9,10,1000.0,157.2
7,32,500.0,542.2070034060193
44,1,50.0,377.8626430718722
39,41,100.0,818.5933765433741
38,2,500.0,110.69047484487325
41,3,100.0,937.7599710584138
45,9,50.0,506.51996494168145
41,46,50.0,651.2187616869945
2,43,1000.0,930.8226730587992
41,30,50.0,652.45
38,9,500.0,465.1905995309493
37,25,500.0,1389.6938104241624
47,1,100.0,181.07291841751902
36,4,100.0,736.2149389701232
44,31,500.0,597.1763232731299
43,37,1000.0,1664.8310672843472
38,8,50.0,461.37615262486577
5,32,50.0,520.3144098146195
45,30,500.0,647.978842675965
9,45,50.0,752.570102208997
31,6,50.0,686.6139247191735
31,32,1000.0,138.2
25,4,500.0,330.2101029429611
41,2,50.0,890.0854464397964
39,44,100.0,211.82808137443214
47,6,500.0,396.897021206444
5,25,1000.0,269.96
31,1,500.0,901.8688784022071
46,1,50.0,189.63142919069062
1,25,500.0,323.564650955983
47,46,1000.0,199.51153742663018
2,10,1000.0,456.043933650409
1,30,100.0,753.6405357645652
31,46,500.0,694.1489698918774
21,41,50.0,702.3
21,44,500.0,476.96855443401205
47,5,100.0,620.4195620656182
39,7,100.0,811.8074317838425
6,43,100.0,902.427061417211
25,5,500.0,269.96
3,5,100.0,396.2767252231546
25,46,500.0,648.0469859732021
4,9,50.0,325.88699285981295
10,41,100.0,643.4940019469633
1,45,50.0,333.72720037731085
4,38,100.0,116.15191800637973
9,31,1000.0,570.4365579476382
44,41,100.0,1167.0037037667173
6,37,50.0,953.056890409774
43,36,1000.0,833.8280024323258
37,41,50.0,656.26
1,38,100.0,187.78010518525986
4,1,100.0,41.71
25,3,1000.0,379.30554105617733
3,25,500.0,652.3626163437735
39,31,500.0,553.347508391536
21,47,500.0,619.2321076391448
25,10,500.0,194.57
9,44,50.0,556.4701032361129
2,25,1000.0,400.0805931424961
38,6,500.0,440.9135188838303
4,5,1000.0,349.796015162849
10,31,100.0,705.5039735703873
1,31,500.0,598.4007761019852
31,30,100.0,202.39
25,9,500.0,676.84
5,10,50.0,287.7
43,4,1000.0,881.8950518949538
36,31,500.0,202.39
25,31,1000.0,791.0083302984955
43,31,50.0,744.2586492727612
45,31,100.0,442.81456250826636
25,36,100.0,907.6693534075239
47,3,1000.0,162.43304463963676
6,10,50.0,157.2
6,31,1000.0,516.8039310173591
2,30,500.0,780.408181172178
39,5,500.0,523.2727106192558
1,7,100.0,400.054465810857
43,3,1000.0,855.28108181325
44,36,50.0,639.5654411879996
7,36,500.0,663.615020934919
45,2,500.0,213.3013360676011
1,8,50.0,369.41461552928985
6,1,1000.0,425.3546377622059
1,41,500.0,893.0737621035689
21,32,500.0,138.2
21,1,500.0,649.6359045190218
46,10,100.0,991.8480534803437
7,38,50.0,442.77554227854154
7,9,1000.0,653.97
1,46,500.0,303.0784468381647
3,47,1000.0,119.36766525990835
41,43,50.0,749.2938516738471
45,37,100.0,898.0711702935305
44,8,50.0,550.7781987047249
45,25,100.0,485.3032650204991
32,45,100.0,461.66708240053487
5,43,100.0,920.62977105978
38,37,500.0,998.7698582694777
21,45,100.0,501.20541783513767
47,43,500.0,797.4923328039349
39,46,500.0,305.47082584062844
7,5,1000.0,269.2
46,31,500.0,812.3347815272834
1,10,500.0,495.3547376833483
21,10,500.0,862.903994638837
10,1,500.0,528.3532208649872
36,1,100.0,1326.4700205803852
6,38,1000.0,431.9066743872344
3,45,50.0,184.53674771877618
21,30,1000.0,586.12
30,45,50.0,586.2528524721438
30,1,50.0,716.4750071392086
43,5,50.0,1209.239311498166
7,2,100.0,567.604198523002
25,6,500.0,239.5
47,30,500.0,768.9081667862233
10,36,50.0,780.2659367210352
3,1,100.0,71.41
44,38,100.0,210.8930547633385
25,1,1000.0,547.8487011392365
38,10,50.0,447.84419327194485
9,7,50.0,653.97
5,46,100.0,524.2294553781704
25,37,50.0,1753.6202521796035
5,1,500.0,350.77131488654504
31,8,100.0,1043.4162902604833
2,44,50.0,259.5518480146979
6,44,1000.0,821.2973598771734
46,37,1000.0,911.1490250268438
25,41,100.0,650.9210285854814
5,2,500.0,467.4942515512404
5,9,100.0,676.65
7,37,1000.0,1015.8403565634299
43,2,500.0,921.1065126131062
7,6,1000.0,269.2
4,47,500.0,111.00889883037243
38,31,50.0,545.1792610807794
10,45,500.0,724.7835828498835
3,41,100.0,911.9864648988633
38,4,500.0,121.11515212982435
1,6,50.0,328.3077098350085
37,10,100.0,1074.9938654901166
7,25,1000.0,268.99
3,32,50.0,649.5540766688324
38,47,500.0,111.57
3,38,500.0,71.41
47,45,500.0,182.14452359994036
32,31,50.0,138.2
9,41,100.0,615.0780695356127
4,44,1000.0,226.00228057175852
36,38,50.0,773.65824569595
2,37,500.0,1118.9974563391763
1,4,500.0,41.71
2,46,100.0,288.5316553864947
1,32,100.0,617.5456369220807
4,41,1000.0,894.7624626135365
32,36,100.0,377.77
10,32,50.0,874.087388311616
25,2,1000.0,490.3779872869138
37,44,100.0,1281.729809161047
