srcNodeId,dstNodeId,amount,delay
32,41,23.0,102.85950772890168
54,8,68.0,64.42863693706056
45,14,6.0,108.34625043932918
24,35,57.0,72.20976340862852
10,45,484.0,185.69306016969267
19,15,110.0,167.30397421966452
11,26,82.0,76.98988856289122
28,4,120.0,105.35481566397002
34,32,23.0,147.42584961935387
44,12,46.0,72.62792475945037
45,12,25.0,101.29140163209624
2,19,69.0,156.11257761963418
5,20,62.0,171.66634392129737
48,5,484.0,199.4808169400089
49,54,5.0,121.8735906856167
39,17,63.0,141.69193682268627
2,17,36.0,120.50530856322126
32,7,110.0,126.67727371351293
31,46,82.0,99.23075459907784
47,37,11.0,96.33200683245853
31,35,48.0,132.19832031547185
49,2,27.0,113.6293420387558
18,15,14.0,155.5456186083324
29,1,76.0,106.5196752196913
18,29,13.0,92.9211523629744
34,36,36.0,87.64652484018202
8,11,47.0,91.3845030169374
51,4,52.0,121.393951793426
20,34,10.0,148.1432838270001
25,32,455.0,156.73255098787524
34,11,92.0,163.0697458123097
41,16,22.0,98.5736835204944
34,33,18.0,218.73034731117286
14,45,41.0,107.8706750375498
20,8,9.0,191.06306755170317
44,10,39.0,136.25869458017746
39,7,70.0,177.6817803070314
2,7,108.0,93.81854929471092
25,13,13.0,123.35859910800431
22,49,58.0,88.41620971478802
47,21,18.0,87.64465025196213
38,1,65.0,91.15013903030416
5,15,5.0,159.8774341841284
2,28,110.0,134.6156719750742
39,2,66.0,154.82689875826543
32,31,95.0,139.90732362173887
36,32,91.0,183.39108345130944
34,15,14.0,145.44774969140673
27,22,63.0,127.25594822941315
19,42,78.0,116.59549573064905
21,1,11.0,109.66092389192988
31,14,55.0,154.0205581774772
39,46,66.0,118.34263190560367
40,27,70.0,95.92876385708149
46,47,70.0,80.78897027266687
14,10,37.0,126.08686389722108
15,46,41.0,139.55848988128648
11,51,11.0,138.02400881289412
52,3,17.0,52.03395769305326
33,4,120.0,121.60976419958419
51,27,11.0,98.34532507780969
52,50,48.0,35.107966235420484
54,17,76.0,125.30955191617093
32,43,14.0,145.606030928942
31,32,9.0,152.37502075441503
48,46,3.0,99.25822375890395
5,12,15.0,194.714070179928
5,2,92.0,119.37034410268035
16,43,147.0,120.9718225792704
8,50,25.0,89.3734990667279
33,20,1.0,130.1902904812559
29,26,23.0,42.19
44,34,108.0,105.04413314341924
24,28,91.0,56.54488913955727
41,6,24.0,99.44662952699936
48,50,36.0,106.61953631325387
2,35,23.0,138.44711189466005
24,39,24.0,165.59694113881034
53,12,42.0,119.52185578489939
36,18,30.0,86.09707434298778
46,27,22.0,72.23416159811998
12,36,20.0,182.8456427753281
12,30,78.0,116.34807192676236
22,25,38.0,98.84213449286423
52,44,9.0,64.10542274843183
16,6,68.0,69.70090643172568
14,19,68.0,134.50288251475735
16,23,34.0,114.60141089881297
10,40,52.0,123.94805809320229
19,4,52.0,125.19246684974765
24,51,26.0,150.30287189104575
25,5,80.0,74.89792324463
1,5,38.0,97.12621651173693
54,11,66.0,70.24637226462238
45,27,80.0,121.37362909489882
30,43,69.0,101.64098309883312
21,50,25.0,67.77621007721314
4,49,26.0,96.1020843847154
47,54,41.0,82.75006763164079
46,10,47.0,84.74058307284163
28,23,66.0,45.06
32,25,78.0,139.40305729280732
33,40,46.0,60.79290608760911
11,43,62.0,138.62711887770325
35,1,83.0,71.07509110061113
21,36,63.0,96.57953748349837
44,37,3.0,181.06823053984002
43,25,1.0,134.9889098026692
28,37,76.0,95.0514175733313
23,51,57.0,122.57257334871844
24,23,10.0,40.72
42,36,31.0,191.55006394172412
15,54,3.0,134.84937474969922
3,2,3.0,98.86996749264432
48,40,58.0,162.48496134675128
20,35,484.0,103.0894463994162
27,18,69.0,69.54618982918657
13,43,42.0,132.4339389958656
34,51,22.0,45.54700176337424
13,34,116.0,178.42123389856178
7,40,102.0,127.35358201651076
10,35,3.0,75.38271764009339
34,8,38.0,126.52063822080342
14,49,27.0,96.33542373793057
54,49,3.0,86.16347556799873
17,31,11.0,122.87467942049706
41,15,80.0,120.88305863295861
47,30,70.0,103.97335847207651
54,7,82.0,120.73242987080545
48,21,62.0,92.27498476865983
23,22,10.0,153.46115245025902
42,20,54.0,135.8293059973297
47,33,4.0,94.09300048773646
53,23,14.0,94.56252029005499
36,34,41.0,88.33378227420631
16,24,1.0,144.54251530114308
32,44,9.0,114.59677451817458
53,51,12.0,123.64156001581861
21,23,18.0,93.95036987263418
53,6,42.0,177.1458292515093
28,52,5.0,76.89848452758046
26,3,13.0,73.92751225238625
25,1,82.0,51.69878752794986
31,43,57.0,93.17784466750702
25,33,54.0,101.10795616296494
21,42,82.0,111.2173218459274
5,36,14.0,19.1
23,18,55.0,122.14384658258595
43,22,16.0,109.09203917203641
7,35,102.0,93.68540888110911
16,35,37.0,117.33888250482572
23,47,92.0,62.99748604099287
33,6,92.0,80.17907282227381
17,54,31.0,119.36474825019656
49,46,72.0,82.18613362341854
35,43,19.0,167.79426600796154
31,22,31.0,199.89202580984045
17,48,29.0,123.46992227159961
50,16,8.0,71.0818597338967
37,41,39.0,97.38434301808186
43,10,58.0,146.24080130529197
49,51,12.0,112.26592432501951
22,45,102.0,137.35916058375727
1,53,47.0,120.21380466385628
16,21,26.0,84.01741791673368
3,23,54.0,89.46587226754635
20,10,38.0,142.42997299093975
6,35,51.0,114.04904423160072
19,28,455.0,101.46629356772316
3,48,63.0,76.00367145556389
14,21,48.0,64.96948452520327
4,13,65.0,157.62107102221157
21,28,14.0,119.97240674892362
35,25,15.0,80.45867985794843
22,38,62.0,148.50235487633614
13,1,108.0,125.70007718429132
41,51,70.0,165.4125793682613
26,40,29.0,104.62646915913781
47,41,50.0,65.12623533009037
33,1,25.0,106.12438035381146
18,16,48.0,131.13931070571937
24,38,95.0,93.55812010346878
41,46,2.0,86.30554430571416
14,3,23.0,86.44928010223731
12,47,68.0,124.48015248456122
17,28,20.0,89.0829857997403
10,1,36.0,101.39990368523198
46,23,62.0,50.60847768783137
46,25,19.0,43.81
51,6,9.0,111.17603669700813
54,50,25.0,177.51297437799923
24,18,102.0,85.89692662729855
43,44,2.0,130.48791748955458
5,38,4.0,196.5253066451944
54,51,26.0,120.12931079755805
18,21,5.0,109.39221363627601
7,27,7.0,70.10565470457193
4,44,18.0,86.14706738139591
2,24,83.0,137.0252838311456
28,34,11.0,108.66386344068556
50,15,1.0,168.5954608498542
21,39,58.0,126.24943022615037
24,27,25.0,53.9678901803513
50,25,39.0,113.98808629443775
45,46,1.0,108.16716616390188
38,23,91.0,93.585965857875
6,41,16.0,99.49182262526277
40,46,72.0,125.7156835182013
40,21,55.0,100.96254518094648
14,47,58.0,135.39850886077653
38,17,76.0,181.45389074908744
6,47,1.0,159.63606224551305
48,27,3.0,133.25472365197996
52,21,25.0,20.99
27,49,17.0,83.72249303298136
16,47,11.0,144.64616939073176
6,15,66.0,237.19046009046468
28,46,6.0,64.55808850451322
46,41,13.0,80.61629882213262
11,53,9.0,208.33105917447148
44,24,3.0,127.33700616673991
42,48,47.0,112.98651289794508
35,24,58.0,55.5552993982641
4,24,10.0,100.98405792845523
4,20,62.0,96.2753294919621
29,35,3.0,74.34834563463646
33,52,1.0,159.66332705813022
2,8,3.0,118.2238647481616
32,53,2.0,163.54062626343642
2,46,3.0,111.39432131147447
22,51,18.0,106.7757973582303
24,11,9.0,76.19750261247873
2,51,41.0,87.50620683904587
42,38,20.0,26.538270832301215
24,15,10.0,113.38732874024288
50,33,1.0,114.63663000111904
4,2,3.0,67.13939810896849
38,21,50.0,116.0288768206281
41,23,3.0,35.91284560285244
4,45,5.0,152.76290935122842
27,43,10.0,114.72588104466041
29,20,52.0,131.66825835179483
26,28,17.0,46.00598704551427
51,53,2.0,115.78603329845687
25,28,92.0,76.08164236599667
22,4,16.0,47.89002698211786
38,49,2.0,167.71482648281676
24,7,5.0,69.67779927087203
41,25,11.0,66.24561233761894
30,8,65.0,162.7684323525579
32,8,6.0,66.45911567739935
6,21,6.0,92.92964652435433
10,36,58.0,35.71291784595745
22,16,4.0,51.18136602746081
41,1,147.0,61.45731503465932
54,46,13.0,105.50784371063568
44,51,1.0,90.39455736251327
26,25,83.0,42.19
28,1,30.0,85.77396882870866
7,10,1.0,84.61185643549018
4,42,18.0,94.93493887997646
24,29,10.0,43.41
24,46,37.0,64.6711041513813
42,51,7.0,131.08945553402776
38,42,14.0,30.69500396379214
54,29,108.0,82.43795691801876
25,43,2.0,130.18411693478055
19,45,1.0,165.65478234562096
4,7,1.0,81.00789909203684
40,13,1.0,152.81001911522787
13,26,1.0,79.68055032568574
38,6,19.0,78.46836958045013
32,40,39.0,38.79792871057683
28,29,65.0,70.01925237762862
27,28,36.0,45.06
30,37,2.0,133.74835921914902
36,47,1.0,164.9016446235343
4,22,55.0,38.95839286839485
35,26,16.0,85.99604275284108
22,6,15.0,95.59870896156075
30,33,39.0,188.22301935305921
2,21,37.0,69.81159728292928
29,28,26.0,66.5876044316916
38,32,15.0,47.762134299689
23,54,36.0,90.75922730134823
13,5,18.0,19.1
23,41,76.0,34.38857901053206
27,35,30.0,79.97223309503529
6,46,1.0,115.7911937082201
36,13,455.0,19.1
23,24,48.0,40.72
36,10,78.0,32.218335748400875
41,24,51.0,54.81509601903743
26,27,6.0,30.56
25,35,17.0,59.533032073406304
32,42,108.0,50.61357922024831
27,46,6.0,57.31256734662337
44,16,8.0,99.03797185822914
27,41,76.0,47.5398341000724
14,52,7.0,44.3258957316046
28,26,28.0,49.14097285556531
28,24,27.0,50.62670204683593
24,41,15.0,58.085298783067444
6,10,1.0,139.641394901965
36,5,83.0,19.1
23,29,110.0,53.33
30,29,29.0,67.11406846691555
5,13,26.0,19.1
25,54,3.0,67.41308933394818
42,2,1.0,139.83737625244538
52,14,42.0,44.66291949516043
1,27,8.0,54.549517699940964
35,17,1.0,149.68888553032554
26,29,83.0,42.19
26,23,62.0,36.56
25,26,20.0,42.19
24,26,3.0,53.97
23,28,42.0,45.06
13,36,9.0,19.1
27,25,116.0,50.70882856820482
23,26,22.0,36.56
6,42,13.0,44.37010021071148
41,27,14.0,53.487495190591886
16,20,4.0,125.49758894720844
32,38,15.0,58.629700471746176
2,40,4.0,123.95145497553096
46,28,24.0,67.66296686358842
8,40,9.0,42.72792235355384
40,8,54.0,41.87945062326978
23,27,13.0,45.06
54,10,1.0,23.055474601995293
29,23,57.0,53.33
10,5,12.0,70.05871346014408
41,29,39.0,87.02627129580031
38,18,1.0,152.74120633426537
5,24,1.0,92.06608208744338
29,54,4.0,75.15712653555744
26,24,72.0,53.97
46,35,12.0,74.72642236961055
29,25,69.0,42.19
44,43,8.0,133.918558750299
52,6,1.0,80.41156212966715
24,25,19.0,40.72
50,14,5.0,66.51258862002899
1,29,7.0,68.18129231476442
1,24,66.0,86.53489162192008
6,38,19.0,70.53656596831456
24,1,6.0,65.3098251304245
26,54,147.0,81.97941522956415
23,25,68.0,40.72
29,27,55.0,83.02384358098858
5,10,19.0,59.68596081899944
46,24,26.0,68.10492018710355
