srcNodeId,dstNodeId,amount,delay
37,2,100.0,53.77805789442934
9,31,500.0,12.06
8,37,500.0,64.35391966091613
33,21,500.0,44.75828166897766
32,3,1000.0,60.47569516333237
1,10,500.0,17.729580731564983
4,2,500.0,37.12
36,29,1000.0,137.2311659049542
31,6,1000.0,12.06
20,26,50.0,697.06
2,30,500.0,37.12
31,8,500.0,11.86
23,31,500.0,24.28323920344112
8,4,1000.0,36.56
22,4,100.0,27.75340813465584
24,26,50.0,695.59
35,7,50.0,20.48417968407818
35,2,500.0,21.066575815440956
35,8,500.0,31.105550011354588
3,33,100.0,72.38878882343342
33,20,50.0,642.666502057722
21,31,50.0,66.55733605386212
6,9,50.0,37.8
21,37,100.0,39.14249031580907
19,25,50.0,570.3
33,36,500.0,29.133192488445278
21,29,500.0,170.45138308476876
33,8,100.0,18.4559129584827
4,31,50.0,12.06
23,34,100.0,28.618517605961664
30,32,100.0,18.18953151678092
3,32,100.0,70.84419073870285
7,37,1000.0,34.41125872992972
4,30,50.0,37.8
23,32,50.0,32.37265043889669
36,8,50.0,27.67767548711118
29,23,500.0,123.09830652341334
10,36,500.0,25.241830830414052
9,8,500.0,36.16
8,22,100.0,39.16943460474038
8,21,50.0,64.77242035276508
31,37,1000.0,60.751637834537604
1,7,50.0,12.06
37,4,1000.0,68.0466507365154
24,20,1000.0,818.38
37,26,50.0,462.3202573110679
25,26,500.0,593.32
37,8,50.0,65.56825637166475
26,25,50.0,593.32
7,36,500.0,43.19962720186878
27,26,1000.0,593.32
1,32,100.0,22.4410982111748
33,35,50.0,43.1224978884034
1,36,500.0,43.24233501417209
36,32,50.0,36.31244349112798
34,29,100.0,58.41736471184647
21,1,1000.0,51.91538740365585
23,2,100.0,31.423919634613753
8,3,50.0,85.44159167695173
7,31,50.0,12.06
3,21,100.0,93.2573797157225
34,4,100.0,15.815130749789246
35,30,50.0,23.29579560875792
9,32,50.0,14.402117296126207
25,19,50.0,570.3
20,27,1000.0,255.74
34,8,500.0,15.212669951229493
10,7,50.0,26.94469276348368
8,36,500.0,46.10043782438626
31,36,500.0,51.80259516647463
23,36,100.0,19.318770235937023
10,6,50.0,24.05744979818864
19,26,100.0,667.63
31,3,500.0,49.065470887125834
33,9,50.0,28.894485061357347
36,3,1000.0,75.15933030612577
2,21,1000.0,48.92776786466982
8,9,500.0,36.16
1,31,50.0,12.06
7,1,1000.0,12.06
26,24,100.0,695.59
23,8,50.0,31.09128313482698
33,2,500.0,31.175960517331177
31,7,50.0,12.06
21,7,50.0,45.17169611524031
8,33,50.0,31.394244729558896
27,19,50.0,242.03
19,20,100.0,249.87
29,9,500.0,43.75941164474985
1,2,500.0,36.51
31,9,1000.0,12.06
7,33,50.0,29.73254450151557
35,29,100.0,63.133357916311446
3,23,500.0,71.24446102899995
7,35,1000.0,20.20578877386841
33,3,50.0,74.26116755462257
7,32,100.0,18.193376012162343
22,31,500.0,35.61755117793873
31,23,500.0,40.462554795673164
35,3,500.0,68.07330463732167
7,9,500.0,12.06
32,2,1000.0,17.577275255003116
23,4,500.0,31.654189003255503
10,23,100.0,12.946726238239316
29,33,100.0,61.628354114941864
30,31,50.0,12.06
3,22,100.0,67.60150050654515
24,19,50.0,707.07
30,34,50.0,21.32792540571556
36,21,500.0,33.13423847764951
36,31,500.0,30.433621325538617
2,36,1000.0,43.450448553912736
1,23,100.0,28.962386121683384
6,35,100.0,21.72427190616199
23,33,1000.0,23.69460052578021
31,29,50.0,56.095447304440974
35,9,100.0,21.81534300414462
4,6,500.0,37.8
19,27,1000.0,242.03
37,1,1000.0,55.27128384510557
4,36,100.0,54.31446505725258
30,33,50.0,32.01199878894891
34,3,50.0,57.99651522011238
26,20,1000.0,697.06
3,29,100.0,175.85349037101156
29,35,50.0,63.12598707083911
2,1,500.0,36.51
36,2,1000.0,43.07251022012997
37,29,500.0,119.0806206785553
2,37,100.0,38.76250327418407
29,6,50.0,43.64925779420696
21,30,50.0,82.12052450678593
29,4,1000.0,43.78287850506054
21,23,50.0,34.42953065242461
4,29,1000.0,43.736712453282166
26,27,100.0,593.32
1,4,500.0,37.12
8,29,100.0,43.0044113977531
2,23,500.0,35.68368588905652
23,7,50.0,24.741447637158434
35,1,50.0,20.363259491830622
32,6,50.0,14.261015101656167
7,2,500.0,12.06
3,1,100.0,48.653581135703696
25,20,500.0,806.12
37,31,50.0,34.25789246001024
4,1,50.0,37.12
2,7,500.0,12.06
2,4,500.0,37.12
9,37,100.0,35.31482614397425
1,6,100.0,36.61
7,23,500.0,22.590250379831048
25,27,1000.0,593.32
37,7,1000.0,34.45954102874622
22,1,500.0,38.1294690277672
20,25,500.0,806.12
6,2,100.0,36.61
6,4,100.0,37.8
3,6,50.0,49.63075233968505
23,30,50.0,37.772260154423236
4,9,100.0,37.8
9,22,50.0,21.150537482570822
1,29,500.0,84.10007446028575
37,36,500.0,35.95929885006443
7,30,100.0,12.06
35,31,500.0,20.542572184450133
9,4,50.0,37.8
23,3,50.0,69.98491763607007
29,36,100.0,105.80926870364917
9,7,50.0,12.06
29,3,500.0,90.75261909507881
9,29,100.0,43.628815167092554
37,23,500.0,16.697220669581277
23,29,50.0,86.88650581550095
7,22,100.0,35.20744629644064
9,30,100.0,37.8
22,7,100.0,40.06801836794294
21,3,100.0,93.1903379167701
9,36,50.0,28.727300496464427
1,35,100.0,20.987773392469702
20,19,500.0,249.87
29,7,50.0,42.03957911843175
35,33,50.0,47.883674664494094
22,2,500.0,33.971576364101715
2,31,100.0,12.06
